Topic,Name,Month,Full_Name,language,Forks,Stars,PRs_Count,Contributors_Count,Watchers_Count,Commits,Issues,Topics
machine-learning,tensorflow,1,tensorflow/tensorflow,C++,85990,161358,19493,407,40000,1934,2722,['tensorflow', 'machine-learning', 'python', 'deep-learning', 'deep-neural-networks', 'neural-network', 'ml', 'distributed']
machine-learning,face_recognition,12,ageitgey/face_recognition,Python,11851,42563,191,43,40000,0,666,['machine-learning', 'face-detection', 'face-recognition', 'python']
machine-learning,TensorFlow-Examples,1,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,0,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,2,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,0,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,3,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,0,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,4,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,1,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,5,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,7,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,6,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,3,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,7,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,6,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,8,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,0,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,9,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,3,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,10,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,0,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,11,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,0,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,TensorFlow-Examples,12,aymericdamien/TensorFlow-Examples,Jupyter Notebook,15143,41492,162,62,40000,2,211,['tensorflow', 'tutorial', 'examples', 'deep-learning', 'python', 'machine-learning']
machine-learning,faceswap,1,deepfakes/faceswap,Python,11406,39925,469,75,39925,9,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,2,deepfakes/faceswap,Python,11406,39925,469,75,39925,8,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,3,deepfakes/faceswap,Python,11406,39925,469,75,39925,20,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,4,deepfakes/faceswap,Python,11406,39925,469,75,39925,12,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,5,deepfakes/faceswap,Python,11406,39925,469,75,39925,5,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,6,deepfakes/faceswap,Python,11406,39925,469,75,39925,2,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,7,deepfakes/faceswap,Python,11406,39925,469,75,39925,12,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,8,deepfakes/faceswap,Python,11406,39925,469,75,39925,35,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,9,deepfakes/faceswap,Python,11406,39925,469,75,39925,16,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,10,deepfakes/faceswap,Python,11406,39925,469,75,39925,17,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,11,deepfakes/faceswap,Python,11406,39925,469,75,39925,1,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,faceswap,12,deepfakes/faceswap,Python,11406,39925,469,75,39925,12,17,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'openfaceswap', 'myfakeapp', 'machine-learning']
machine-learning,julia,1,JuliaLang/julia,Julia,4737,37518,22492,404,37518,188,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,2,JuliaLang/julia,Julia,4737,37518,22492,404,37518,145,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,3,JuliaLang/julia,Julia,4737,37518,22492,404,37518,149,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,4,JuliaLang/julia,Julia,4737,37518,22492,404,37518,168,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,5,JuliaLang/julia,Julia,4737,37518,22492,404,37518,253,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,6,JuliaLang/julia,Julia,4737,37518,22492,404,37518,175,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,7,JuliaLang/julia,Julia,4737,37518,22492,404,37518,203,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,8,JuliaLang/julia,Julia,4737,37518,22492,404,37518,209,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,9,JuliaLang/julia,Julia,4737,37518,22492,404,37518,287,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,10,JuliaLang/julia,Julia,4737,37518,22492,404,37518,259,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,11,JuliaLang/julia,Julia,4737,37518,22492,404,37518,191,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,julia,12,JuliaLang/julia,Julia,4737,37518,22492,404,37518,293,4357,['julia-language', 'julia', 'scientific', 'hpc', 'numerical', 'machine-learning', 'programming-language', 'science']
machine-learning,caffe,1,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,2,BVLC/caffe,C++,18906,32162,2234,261,32162,1,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,3,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,4,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,5,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,6,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,7,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,8,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,9,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,10,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,11,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,caffe,12,BVLC/caffe,C++,18906,32162,2234,261,32162,0,1177,['deep-learning', 'machine-learning', 'vision']
machine-learning,DeepFaceLab,1,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,42,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,2,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,56,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,3,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,95,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,4,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,40,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,5,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,5,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,6,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,46,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,7,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,30,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,8,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,4,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,9,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,4,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,10,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,4,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,11,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,16,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
machine-learning,DeepFaceLab,12,iperov/DeepFaceLab,Python,6842,30330,107,19,30330,33,366,['faceswap', 'face-swap', 'deep-learning', 'deeplearning', 'deep-neural-networks', 'deepfakes', 'deepface', 'deep-face-swap', 'fakeapp', 'neural-networks', 'neural-nets', 'deepfacelab', 'creating-deepfakes', 'arxiv', 'machine-learning']
